"Penk","Calb1","Lamp5","Rorb","Ccdc80","Pamr1","Dkkl1","Slco2a1","Fam84b","Npnt","Myl4","Syt6","Ctgf","Slc32a1","Pvalb","Sst","Vip","my_supertype","allen_subclass","allen_class","allen_NT"
2.36551378231932,2.69300006660479,2.51981350928809,0.937998311603039,1.51929504709815,0,0,0,0,0,0,0,0,0,0,0,1.51929504709815,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,3.5294948326386,4.26201093872406,0,0.797766254487435,0,1.37475941710201,0,0,0.697788012001954,1.66777851901268,0.797766254487435,0,0,0,3.06130294953705,1.3708714070346,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
11.1540606385263,0.495221116228396,0,0.70032915470271,3.92981993189198,0.774233508826262,0,0,0,0,0,0,0,0,0,0.806711842529848,0.495221116228396,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,5.25675639606973,0.335626783017285,0,2.69975057085128,0,0,0,0,0,0.94805441896072,0,0,0,0.630119722747322,0.705802200673874,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
3.90919889054263,1.81454156240431,0.485578323783626,0,2.17275741470658,0,2.70578553761451,0,0,0,0,0.735726898175397,0.486570650058388,0,0.735726898175397,0.402365911559973,0.464532912156826,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
2.52207100548749,0,1.0901558922926,0,3.12618814067499,0,5.37201931509651,0,0,0,0,0,0,0,1.5053439710974,1.93247395159179,0.871839581517001,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.62839928350432,2.89409076694299,1.47361506939698,0,0.408179925711254,0.645161290322581,4.00850108686381,0,0,0,1.85860274464705,0,0,0,0,1.8562757746843,1.52023805434399,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.5784997355793,3.28891631196614,0.673083395032645,0,0,0.447747828423032,0,0,0,0,0.943485234456081,0.62758880381574,0,0,0,0.846381718154888,1.88552412189974,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
11.83851872662,2.83372346294251,0.773514851485149,0,5.89809716175055,0,0.972100709633518,0,0,0,0.972100709633518,0.735726898175397,0,0,0.735726898175397,0,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,1.54645198403125,0,0,2.87346497804256,0,0,0,0.482415939022625,0.589066918001885,0,0,0,0,0,2.75072693500293,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
3.3460927407431,3.31643658413199,1.61636187296487,0,2.42361527281453,1.19289037337469,0.782472613458529,0,0,0.697788012001954,4.12650142598225,0,0,0,0,1.1883541295306,1.56962759351895,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.08677932945715,1.7207302003683,1.65336862738964,0,4.54600648929491,0,0,0,0,0,0.543389664728577,0,0,0,0,0,0.86229197206174,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0.86095566078347,2.13605025767439,0,0,6.86713278719086,1.69720803762613,0,0,0,0,0,0.356989861487934,0,0,0.592662834113673,0.909262463244161,0.86095566078347,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,1.23310562801284,0,0,2.5187441618634,0,1.23310562801284,0,0,0,0,0,0.547585149490746,1.11175855704449,0,2.60756259869675,0.619156708562937,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.24954258756773,1.38667179513492,1.15705855720988,0,7.01630460562283,0,0,0,0,0,0.645244547683572,0,0,0,0,0.673446023301232,0.603391057744524,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
8.46157655854434,4.24601581941049,0.775855380557064,0,1.16795141322121,0,0,0,0,0,0,1.60282096489822,0,0,0,0.80141048244911,0.716691750877947,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.96944375784235,4.44686918947031,0.790139064475348,0,1.56847032225866,0,1.14194358798675,0,0,0,1.16374371253751,0,0,0,0,1.10807376068875,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.08677932945715,5.07825987569662,1.07411385606874,0,1.37730164787732,0.545077946146299,1.83098100271837,0,0.68903741473162,1.24286595814825,1.38919868105269,0,0,0,0,2.7485398744619,1.38682542673357,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.08677932945715,3.50332143533953,0.797766254487435,0,1.63563806010118,0,1.14194358798675,0,0,0,0.543389664728577,1.50748946243634,0,0,0,1.52350131480159,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0.984744362516597,3.77995812905308,0,0,0,0,3.8552003668067,0,0,0,1.45189310262669,0,0,0,0,1.24185035703198,0.620925178515989,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
5.33498502374204,5.47418868888556,0,0,4.74554452792622,0,0,0,0,0,0,0.7097232079489,0,0,0,0,1.73279524230047,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,5.92373032496564,0,0,2.77786018628089,0,0.661769571835087,0,0,0,0.661769571835087,0,0,0,0,2.68462787061126,2.02285829877617,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0.421194507623621,1.0634121857575,1.04061932018921,0,0.47666714333381,0.645161290322581,4.74702939974324,0,0,0,1.03176966942604,0,0,0,0,0.563952176855403,0.610575161802418,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
1.89524667689788,2.54235853025776,1.20144934608557,0,2.89901960263753,0,0,0,0,0,0.55972237770066,0,0.378859632506156,0,0.429129296657083,2.37718360037156,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
0,5.77162220137398,0.701043723746657,0,1.06646066447603,0,0,0,1.62575191025849,0,0.317934696213398,0,0,0,0,0.317934696213398,0,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
4.76086512827006,0,0,0,3.6009563246458,0,0.486570650058388,0,0,0,0.910166560480568,0.666400106624017,0.486570650058388,0,0,0.698421567257997,1.39959168958464,"0013 L6 IT CTX Glut_1","004 L6 IT CTX Glut","01 IT-ET Glut","Glut"
