CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen,isDoublet
123,1205.63091922006,778.83426183844,8.49442896935933,945.284118652344,931.553955078125,1.01473903656006,0,0,0
124,1531.77777777778,790.403846153846,8.10042735042735,991.713684082031,964.181396484375,1.02855503559113,0,0,0
125,1289.7037037037,797.145969498911,7.9760348583878,958.196105957031,922.570861816406,1.03861522674561,0,0,0
126,1164.5493697479,837.091386554622,9.05567226890756,970.068298339844,938.374572753906,1.03377509117126,0,0,0
127,1500.43891402715,850.16742081448,7.95475113122172,1016.10858154297,958.261901855469,1.06036627292633,1,1,0
128,1394.12371134021,860.907216494845,7,1075.814453125,1001.66668701172,1.07402443885803,1,1,0
129,1678.10869565217,924.728260869565,7,931.130432128906,916.75,1.01568627357483,0,0,0
130,1542.54177897574,963.299191374663,7.42318059299191,868.5283203125,872.010559082031,0.996006667613983,0,0,0
131,1282.39085545723,999.489675516224,8.46607669616519,903.060485839844,864.400024414062,1.04472517967224,0,0,0
132,1587.34328358209,999.522388059701,7.51243781094527,945.606994628906,891.443054199219,1.06075990200043,1,1,0
133,1076.91195652174,1022.11195652174,8.81847826086956,876.320678710938,861.510131835938,1.0171914100647,0,0,0
134,1475.07106598985,1051.13324873096,9.32360406091371,850.369262695312,849.142028808594,1.00144529342651,0,0,0
135,1478.06153846154,1049.6,7,849.215393066406,828,1.02562248706818,0,0,0
136,1639.73367875648,1063.5689119171,8.96787564766839,851.339904785156,844.479919433594,1.00812327861786,0,0,0
137,1586.54285714286,1127.49285714286,7,854.05712890625,875.089294433594,0.975965678691864,0,0,0
138,1312.01818181818,1177.2,7,879.454528808594,863.090881347656,1.01895940303802,0,0,0
139,1676.88070175439,1194.01929824561,9.10175438596491,840.759643554688,837.668334960938,1.00369036197662,0,0,0
140,1192.54545454545,1239.30707070707,8.56969696969697,868.626281738281,868.742431640625,0.999866306781769,0,0,0
141,1127.77607361963,1265.48466257669,7.53680981595092,883.83740234375,871.846130371094,1.01375389099121,0,0,0
142,1277.38359201774,1298.16297117517,8.50554323725055,873.692932128906,874.342346191406,0.999257266521454,0,0,0
143,1441.16203703704,1342.19907407407,8.01851851851852,927.770080566406,918.214294433594,1.01040697097778,0,0,1
144,1055.40983606557,1349.53278688525,7,912.565551757812,905.547607421875,1.00774991512299,0,0,0
145,1459.21641791045,1358.5,7.86567164179105,909.708984375,910.561767578125,0.999063432216644,0,0,0
146,1064.18292682927,1369.56097560976,8.57164634146342,899.896362304688,892.44921875,1.00834465026855,0,0,0
147,1555.89451476793,1385.26019690577,8.76371308016878,867.534484863281,846.726989746094,1.02457404136658,0,0,0
148,1693.71283354511,1405.58958068615,8.43329097839898,850.823364257812,840.973083496094,1.01171290874481,0,0,0
149,1547.24767540152,1459.92476754015,9.91293322062553,839.656799316406,839.016052246094,1.00076365470886,0,0,0
150,1284.92660550459,1477.88073394495,7.50917431192661,842.490844726562,835.470581054688,1.00840282440186,0,0,0
151,1229.07142857143,1529.03571428571,7.42857142857143,844.107116699219,845.3125,0.998574018478394,0,0,0
152,1100.5406504065,683.979674796748,9.05487804878049,914.997985839844,901.767150878906,1.01467216014862,0,0,0
153,1744.92,695.438,9.09,842.914001464844,836.462097167969,1.00771331787109,0,0,0
154,1112.17857142857,708.642857142857,8,909.273803710938,887.108093261719,1.02498650550842,0,0,0
155,1636.2375,730.520833333333,9.16458333333333,895.697937011719,897.707580566406,0.997761368751526,0,0,0
156,1633.18918918919,734.378378378378,8,903.963989257812,911.40625,0.991834282875061,0,0,0
157,1324.11513583441,792.7425614489,10.2005174644243,996.318237304688,945.84375,1.05336451530457,1,1,0
158,1247.95925925926,795.533333333333,9.04814814814815,935.066650390625,922.415100097656,1.01371562480927,0,0,0
159,1422.34074074074,812.474074074074,9.07777777777778,1026.18884277344,970.840026855469,1.05701124668121,1,1,0
160,1514.26272912424,820.122199592668,9.35641547861507,966.529541015625,947.3837890625,1.02020907402039,0,0,0
161,1190.81481481481,847.444444444444,8,901.555541992188,923.333312988281,0.97641396522522,0,0,0
162,1395.19620253165,862.867088607595,8,1078.93676757812,990.11767578125,1.08970558643341,1,1,0
163,1366.24157303371,865.047752808989,8.44662921348315,1017.23034667969,986.6728515625,1.03097021579742,0,0,0
164,1587.45283018868,860.22641509434,8,983.79248046875,1028.72216796875,0.956324756145477,0,0,0
165,1452.66574585635,945.46408839779,8.51657458563536,929.328735351562,908.550537109375,1.02286958694458,0,0,0
166,1563.57967032967,960.39010989011,9.01648351648352,920.759643554688,875.77587890625,1.05136442184448,0,0,0
167,1048.22518159806,1012.45036319613,9.57142857142857,875.240905761719,874.841552734375,1.00045645236969,0,0,0
168,1549.75322580645,1030.13870967742,9.05645161290323,887.456481933594,858.950012207031,1.03318762779236,0,0,0
169,995.053543307087,1056.00157480315,9.02834645669291,877.003173828125,865.353942871094,1.01346182823181,0,0,0
170,1626.13383297645,1053.63276231263,10.3811563169165,972.987121582031,867.841369628906,1.12115776538849,1,1,0
171,1304.39240506329,1085.95780590717,8.49789029535865,874.725708007812,859.158386230469,1.01811921596527,0,0,0
172,1071.89779874214,1109.25157232704,9.41352201257862,862.267272949219,854.722229003906,1.00882744789124,0,0,0
173,1833.63354037267,1110.07453416149,8,909.080749511719,878.650024414062,1.03463351726532,0,0,0
174,1608.74392935982,1111.76821192053,9.16335540838852,870.615905761719,843.458740234375,1.03219735622406,0,0,0
175,1663.38541666667,1138.31597222222,8,917.982666015625,844.066650390625,1.08757126331329,1,1,1
176,1621.03996366939,1165.5540417802,9.98910081743869,843.465026855469,843.540771484375,0.999910235404968,0,0,0
177,1311.22727272727,1177.62587412587,9.51282051282051,872.136352539062,867.376708984375,1.0054874420166,0,0,0
178,1317.54810495627,1209.87172011662,8.98542274052478,858.781311035156,854.128051757812,1.00544798374176,0,0,0
179,1293.18597236982,1273.11902231668,10.480340063762,879.693969726562,868.529541015625,1.01285445690155,0,0,0
180,1219.78954607978,1296.16643741403,10.181568088033,870.900939941406,861.041137695312,1.01145100593567,0,0,0
181,1297.54455445545,1335.82068206821,10.0825082508251,890.634765625,889.473083496094,1.00130605697632,0,0,0
182,1080.54721030043,1332.42918454936,9.1137339055794,895.491394042969,889.425659179688,1.00681984424591,0,0,0
183,1460.94805194805,1343.44155844156,8,875.545471191406,904.818176269531,0.967647969722748,0,0,0
